18065,823,930,866,29,22,99,102
18066,906,1008,994,49,54,35,36
18067,710,717,683,46,38,50,43
18068,34,39,38,0,2,2,0
18069,417,404,397,12,6,18,14
18070,202,215,227,14,9,13,12
18071,33,35,31,4,6,2,2
18072,266,271,279,14,18,20,10
18073,203,246,261,5,17,11,8
18074,200,198,210,11,8,15,13
18075,1013,1071,1099,45,46,45,30
18076,442,457,465,27,14,34,26
18077,363,365,374,20,21,27,27
18078,59,61,65,2,2,6,1
18079,454,476,497,26,24,29,22
18080,152,155,142,10,9,11,10
18081,401,365,317,37,31,14,14
18082,1032,1104,1115,72,59,53,41
18083,750,770,796,23,33,72,56
18084,203,208,219,10,13,19,24
18085,240,259,230,13,17,11,12
18086,549,565,589,32,11,27,28
18087,3655,4121,3942,180,210,433,339
18088,212,217,220,11,9,19,11
18089,434,458,456,10,29,40,27
18090,427,444,425,26,23,25,17
18091,249,228,214,14,13,10,9
18092,999,1049,959,68,51,31,22
18093,139,153,137,7,6,8,8
18094,337,339,345,18,17,27,28
18095,180,203,198,13,14,10,5
18096,2099,2071,2071,139,116,116,91
18097,1964,1994,1878,69,95,132,61
18098,129,146,128,6,13,11,8
18099,223,253,219,11,14,18,14
18100,676,695,719,22,34,51,37
18101,296,317,322,21,14,25,18
18102,301,303,320,11,18,25,28
18103,1432,1459,1557,75,47,252,187
18104,133,143,141,5,3,15,4
18105,458,493,455,36,35,20,24
18106,266,288,296,13,17,22,16
18107,124,130,122,4,7,5,1
18108,3177,3322,3403,150,159,317,257
18109,1729,1806,1800,77,86,179,164
18110,967,1034,1075,49,52,80,72
18111,182,188,180,17,6,17,7
18112,286,320,310,13,10,19,11
18113,181,180,155,4,11,11,7
18114,226,240,242,25,20,15,19
18115,790,840,873,42,38,36,41
18116,277,291,296,17,14,13,24
18117,503,525,486,28,19,35,29
18118,1322,1416,1506,60,75,101,91
18119,203,205,225,17,11,9,14
18120,593,632,617,35,30,48,42
18121,92,104,106,3,3,8,6
18122,215,195,152,19,10,6,4
18124,312,350,355,23,17,15,20
18125,1082,1139,1217,56,55,84,78
18126,1379,1383,1335,79,85,56,60
18127,1358,1411,1518,43,41,201,144
18128,165,156,149,16,8,7,8
18129,229,233,201,18,31,6,5
18130,299,307,309,13,9,13,17
18131,34,37,33,5,7,0,1
18132,137,149,181,11,12,17,9
18133,1585,1459,1469,94,78,83,65
18134,659,701,681,21,36,65,36
18135,240,235,213,12,7,16,16
18136,296,311,307,14,12,20,13
18137,505,547,579,19,23,55,26
18138,1922,2005,2003,103,85,83,75
18139,655,671,687,34,35,53,48
18140,1365,1420,1418,59,83,127,104
18141,6555,6804,6825,350,352,542,424
18142,686,660,781,43,34,40,39
18143,379,352,342,25,31,19,21
18144,467,487,488,32,20,44,33
18145,1612,1653,1667,87,77,121,113
18146,316,346,378,13,21,27,28
18147,204,228,252,12,10,14,11
18148,2606,2537,2278,119,117,114,67
18149,575,586,614,37,29,49,34
18150,694,680,686,49,46,39,21
18151,352,385,354,21,16,31,18
18152,109,108,116,5,4,4,8
18153,332,322,342,19,12,16,15
18154,175,196,206,5,6,13,11
18155,430,419,456,13,22,26,26
18156,436,409,465,27,17,26,24
18157,763,750,676,68,47,10,18
18158,847,801,601,71,56,22,20
18159,820,888,870,34,33,70,53
18160,1466,1596,1486,52,79,198,166
18161,219,252,304,6,7,18,20
18162,255,235,234,15,12,20,11
18163,271,300,306,12,15,24,18
18164,132,159,160,9,6,6,9
18165,1108,1253,1250,53,39,167,120
18166,574,578,552,29,31,129,92
18167,300,300,317,15,12,21,18
18168,217,229,275,11,9,24,14
18169,213,228,230,13,10,11,12
18170,668,706,722,44,35,42,37
18171,252,250,285,13,19,11,6
18172,1798,1882,1933,63,87,138,110
18173,246,280,266,18,17,17,9
18174,263,270,174,12,10,4,3
18175,614,648,652,37,32,54,36
18176,405,420,412,27,25,22,13
18177,57,52,58,2,4,1,0
18178,198,230,254,5,11,23,9
18179,1005,843,740,83,54,34,20
18180,2069,1861,1684,120,96,55,33
18181,539,525,459,29,45,25,22
18182,218,216,209,16,15,8,12
18183,148,140,122,8,8,11,8
18184,348,338,336,17,12,83,95
18185,234,235,253,8,17,16,12
18186,422,446,472,16,18,21,14
18187,512,568,582,14,11,62,67
18188,249,248,256,9,14,15,18
18189,479,449,430,38,39,24,14
18190,859,941,833,84,71,36,36
18191,179,213,205,11,16,5,8
18192,237,257,264,7,14,21,16
18193,204,227,231,4,4,19,22
18194,971,1010,1051,52,56,42,30
18195,191,189,230,8,10,12,14
18196,82,101,99,4,6,2,4
18197,9488,10238,11376,475,438,1061,917
18198,371,398,395,14,13,29,23
18199,252,254,296,14,12,17,25
18200,311,332,319,14,20,34,25
18201,771,770,616,65,59,9,15
18202,13,17,18,1,0,1,1
18203,97,99,112,4,2,10,5
18204,290,342,335,18,18,14,14
18205,9607,9295,9051,443,353,561,335
18206,1549,1547,1530,88,75,62,43
18207,6442,6629,6692,331,326,531,385
18208,411,421,393,28,24,27,19
18209,447,435,395,20,19,22,14
18210,607,654,641,38,37,33,18
18211,681,746,734,30,27,26,25
18212,637,624,576,38,44,34,22
18213,5041,5039,4806,226,217,221,186
18214,594,642,713,35,34,27,25
18215,154,177,193,9,16,13,6
18216,486,521,511,21,21,47,37
18217,147,175,160,6,4,9,11
18218,657,610,591,35,41,26,21
18219,508,464,398,39,47,17,8
18220,349,369,397,18,18,18,39
18221,299,306,290,13,22,13,9
18223,2447,2293,2104,178,143,106,84
18224,297,308,345,18,13,23,26
18225,277,256,274,5,9,21,24
18226,451,474,453,25,27,7,8
18227,172,184,212,11,8,9,8
18228,218,208,216,7,7,20,12
18229,611,631,626,39,38,32,24
18230,283,300,318,16,15,17,20
18231,742,717,733,29,22,37,38
18232,241,229,236,4,5,8,15
18233,1400,1517,1659,47,58,195,129
18234,426,417,424,12,12,42,42
18235,1126,1178,1195,68,48,49,33
18236,133,130,125,8,5,4,4
18237,478,467,483,33,20,22,11
18238,128,131,138,4,3,17,10
18240,644,687,701,38,42,54,54
18241,1349,1492,1697,59,86,140,148
18242,2984,3202,3250,164,158,358,317
18243,400,416,432,16,31,28,31
18244,79,83,64,3,7,4,3
18245,487,501,536,21,31,48,48
18246,1107,1032,1080,58,51,74,49
18247,725,699,672,54,41,28,13
18248,468,460,435,40,33,12,17
18249,402,413,426,28,26,38,24
18250,68,65,53,7,6,1,3
18251,58,79,73,4,7,2,3
18252,295,308,304,7,12,47,27
18253,476,470,439,25,38,15,17
18254,602,572,556,34,33,26,10
18255,1012,992,860,51,57,26,20
18256,337,342,355,14,14,20,23
18257,680,591,556,58,30,36,28
18258,695,711,728,33,37,103,70
18259,278,256,290,11,8,20,16
18260,88,117,121,7,14,3,5
18261,410,414,416,19,23,31,19
18262,327,344,347,16,13,16,14
18263,663,681,614,43,36,28,38
18264,79,75,78,4,4,2,7
18265,793,816,809,39,41,49,51
18266,239,268,287,10,16,20,17
18267,3953,3894,3836,208,177,134,102
18268,404,405,403,20,22,25,24
18269,652,748,818,20,20,103,91
18270,717,722,697,32,32,51,42
18271,1501,1278,1156,102,73,47,38
18272,632,687,653,26,33,49,47
18273,817,856,882,34,41,54,52
18274,306,311,281,19,12,19,16
18275,142,157,173,6,6,9,7
18276,189,213,213,4,3,7,11
18277,35,37,44,1,4,2,2
18278,554,600,633,26,33,56,53
18279,25464,27113,27495,1784,1539,2343,1955
18280,717,709,713,40,29,23,12
18281,2126,2143,2062,132,118,94,78
18282,581,561,554,47,49,18,29
18283,84,103,109,3,3,4,8
18284,214,226,229,11,9,13,8
18285,420,461,422,23,24,19,19
18286,464,503,520,30,36,27,30
18287,292,302,265,16,10,22,20
18288,243,247,245,11,20,7,10
18289,591,594,529,45,50,13,13
18290,587,547,561,33,16,25,14
19001,359,371,369,8,9,20,29
19002,396,386,387,35,18,22,21
19003,239,242,253,9,11,15,14
19004,737,700,693,35,21,53,40
19005,3968,3869,3715,210,195,313,252
19006,104,98,103,7,4,7,6
19007,840,866,843,38,33,74,51
19008,208,199,207,7,7,11,15
19009,122,106,101,6,4,6,5
19010,2896,3116,3237,110,107,392,306
19011,1136,1156,1245,50,44,152,129
19012,219,223,220,10,6,14,18
19013,887,908,829,50,44,37,52
19014,225,232,219,3,3,17,15
19015,701,726,701,31,33,41,28
19016,304,313,323,19,20,26,23
19017,87,90,93,3,4,13,8
19018,158,196,191,2,5,12,23
19019,1284,1359,1484,38,40,268,195
19020,110,113,117,5,0,9,12
19021,91,78,73,3,3,9,4
19022,223,248,270,3,10,29,23
19023,1250,1280,1233,63,55,140,101
19024,598,650,730,16,21,31,36
19025,359,371,363,14,21,30,18
19026,250,193,220,13,7,15,16
19027,115,110,124,1,2,12,10
19028,2648,2859,3194,86,95,377,328
19029,279,261,251,15,5,19,18
19030,962,942,817,48,46,46,52
19031,46330,46794,49675,2854,2710,3289,2643
19033,793,851,907,16,18,228,209
19034,220,242,248,4,8,20,18
19035,547,576,520,19,23,81,72
19036,1388,1343,1316,31,53,215,174
19037,1182,1177,1259,65,44,130,112
19038,1521,1584,1585,56,46,83,71
19039,227,234,222,8,9,19,12
19040,155,165,168,7,7,23,13
19041,436,498,503,11,12,42,23
19042,625,580,565,40,24,38,42
19043,442,420,380,22,17,16,13
19044,279,248,206,13,16,11,11
19045,197,233,221,5,5,15,15
19046,113,116,119,4,6,8,6
19047,364,350,339,12,12,28,19
19048,356,372,333,15,20,10,23
19049,743,679,553,58,30,40,21
19050,411,413,375,17,21,18,16
19051,163,162,161,7,2,15,17
19052,50,53,59,4,1,2,4
19053,258,202,205,15,9,9,5
19054,209,189,166,6,9,11,12
19055,292,278,261,13,14,16,12
19056,405,396,373,22,12,36,21
19057,483,485,460,16,23,29,15
19058,341,333,360,12,20,28,13
19059,392,414,411,19,18,35,21
19060,688,639,656,20,30,67,29
19061,1308,1399,1395,45,58,274,164
19062,1140,1116,1175,45,50,171,124
19063,2974,2965,2858,137,113,202,182
19064,72,76,74,2,4,5,5
19065,71,62,66,4,4,2,7
19066,1736,1696,1670,69,75,98,70
19067,208,216,213,10,5,12,14
19068,710,729,657,50,30,37,37
19069,140,147,158,2,3,18,10
19070,336,357,344,13,23,24,16
19071,200,236,249,2,8,18,16
19072,2678,2602,2440,142,162,207,174
19073,4295,4334,4396,231,187,338,278
19074,54,60,36,5,1,2,2
19075,381,349,337,9,12,41,28
19076,420,417,381,20,19,22,28
19077,130,122,135,12,7,7,7
19078,419,388,373,19,22,24,29
19079,493,470,481,31,17,36,38
19080,688,678,701,26,26,91,82
19081,506,504,517,23,17,44,21
19082,1097,1021,952,69,46,39,36
19083,134,135,99,3,4,10,9
19084,265,318,315,6,14,31,26
19085,789,750,704,52,42,47,26
19086,333,313,352,9,9,38,28
19087,94,109,120,3,4,15,9
19088,52,45,47,1,0,5,2
19089,187,173,171,3,7,30,13
19090,94,97,113,6,1,12,9
19091,317,311,308,10,15,23,10
19093,964,915,819,43,52,22,24
19094,1114,1140,1182,55,40,91,70
19095,136,127,138,1,4,12,7
19096,408,424,442,9,24,24,22
19097,134,118,119,5,4,11,15
19098,971,961,909,45,38,68,51
19099,220,215,233,10,1,18,19
19100,1097,1160,1070,59,58,96,76
19101,1542,1555,1677,83,75,105,93
19102,297,299,278,10,12,26,18
19103,67,65,72,2,1,4,4
19104,115,125,105,2,5,12,8
19105,487,542,510,22,28,34,14
19106,373,397,393,21,16,37,29
19107,1617,1606,1664,86,79,59,59
19108,60,73,79,6,3,8,10
19109,222,203,172,11,21,10,15
19110,132,157,132,7,3,11,12
19111,99,104,90,1,6,10,11
19112,109,103,110,3,4,7,8
19113,644,596,629,26,29,37,47
19114,164,160,159,7,6,2,6
19115,301,321,300,20,12,18,12
19116,253,248,208,13,8,12,12
19117,698,754,702,30,31,30,18
19118,810,784,796,24,18,123,93
19119,147,128,129,6,2,12,8
19120,239,223,228,11,7,17,8
19121,2236,2235,2279,83,55,216,191
19122,192,201,187,5,9,17,17
19123,7984,8036,7774,430,376,420,349
19124,1449,1368,1374,85,74,164,115
19125,784,855,834,29,29,107,94
19126,172,180,190,4,4,15,13
19128,307,284,253,16,12,25,19
19129,664,678,673,31,33,54,47
19130,442,423,392,21,22,26,18
19131,538,511,525,10,12,39,39
19132,130,102,87,8,5,9,5
19133,242,256,245,6,7,31,21
19134,705,777,812,27,19,153,120
19135,348,363,315,15,18,9,13
19136,2308,2434,2625,126,124,251,192
19137,63,59,51,7,1,4,4
19138,1264,1280,1236,49,47,180,153
19139,76,84,91,0,0,5,7
19140,635,653,679,17,25,54,46
19141,284,319,310,15,11,12,24
19142,98,127,125,3,5,12,7
19143,674,626,624,36,33,49,33
19144,235,235,231,11,9,22,18
19145,445,489,471,16,13,21,17
19146,2336,2356,2274,102,99,177,126
19147,635,660,610,33,37,33,29
19148,1659,1760,1872,50,59,276,216
19149,200,202,194,14,6,20,14
19150,363,376,339,23,22,14,12
19151,935,886,810,52,49,21,33
19152,436,474,422,20,26,18,31
19153,3624,3534,3615,163,166,347,262
19154,318,306,303,10,12,26,18
19155,264,278,264,17,8,14,15
19156,161,128,112,8,9,3,6
19157,222,234,231,12,5,13,14
19158,167,167,172,3,7,16,9
19159,89,99,103,5,5,5,9
19160,192,179,185,2,4,12,12
19161,464,478,455,24,22,33,9
19162,1219,1071,1038,73,60,83,68
19163,292,274,277,16,8,16,26
19164,830,803,825,21,23,97,99
19165,122,135,135,3,4,20,6
19166,93,87,79,3,9,6,7
19167,43,34,29,1,3,2,2
19168,84,105,104,1,1,17,5
19169,290,277,267,12,14,23,17
19170,210,220,192,13,5,14,19
19171,188,195,188,11,5,16,8
19172,113,114,116,0,2,13,10
19173,305,317,316,7,14,19,19
19174,131,152,174,1,2,13,8
19175,94,95,86,8,4,4,4
19176,1086,1053,1089,45,44,67,43
19177,176,190,183,10,7,11,6
19178,966,857,771,72,53,35,42
19179,200,207,178,6,6,9,16
19180,704,691,679,44,35,30,38
19181,420,440,443,23,13,43,31
19182,763,835,851,31,41,47,52
19184,128,139,157,4,2,11,12
19186,213,207,190,5,12,17,10
19187,402,377,348,19,27,22,26
19188,413,370,326,23,20,17,15
19189,43,49,43,1,3,5,7
19190,190,199,182,6,12,11,10
19191,646,658,576,35,31,19,17
19192,499,490,511,21,15,32,40
19193,174,175,196,4,6,17,17
19194,1322,1333,1226,88,63,65,52
19195,379,383,331,23,28,12,13
19196,481,487,435,20,29,18,19
19198,104,114,121,2,2,9,12
19199,240,223,234,13,10,13,15
19200,89,94,80,5,4,5,7
19201,594,575,537,25,24,24,26
19202,2007,1828,1749,118,88,103,81
19203,1779,1796,1761,62,64,115,85
19204,274,295,275,13,18,22,16
19205,88,98,107,4,2,5,11
19206,88,88,92,4,7,6,6
19207,1129,1043,952,74,53,68,57
19208,185,207,212,9,5,20,16
19209,165,152,160,4,5,9,14
19210,66,75,76,1,1,8,3
19211,1004,956,899,51,49,55,46
19212,104,90,97,5,3,7,7
19213,624,667,647,27,21,57,38
19214,452,486,481,15,17,34,34
19215,122,130,139,3,3,13,4
19216,247,262,269,5,5,30,18
19217,154,181,159,7,8,12,17
19219,55,63,59,7,4,1,6
19220,481,469,488,22,14,50,38
19221,87,72,87,5,3,9,8
19222,340,348,363,12,9,31,35
19223,268,300,259,10,22,22,12
19225,171,196,128,6,6,18,18
19226,129,130,118,5,4,8,9
19227,1319,1234,1111,79,67,57,41
19228,67,72,68,2,4,5,5
19229,4751,4763,4599,259,227,169,121
19230,399,384,354,15,20,41,30
19231,177,175,170,3,11,15,11
19232,77,80,64,5,7,1,2
19233,295,288,284,8,15,7,8
19234,480,478,468,23,26,34,31
19235,234,214,226,6,10,17,14
19236,482,480,467,39,33,36,23
19237,1056,1092,1116,32,44,175,123
19238,222,219,238,14,12,21,11
19239,295,332,343,12,19,19,20
19240,290,320,292,10,14,19,23
19241,285,280,234,19,15,21,16
19242,458,438,395,20,21,20,8
19243,851,878,924,39,35,80,64
19244,85,78,70,4,8,3,4
19245,133,142,145,2,4,6,8
19246,1877,1755,1620,112,76,73,59
19247,194,186,179,16,4,14,13
19248,701,662,656,41,22,45,36
19249,342,369,405,17,4,29,27
19250,670,659,703,28,35,46,45
19251,275,265,263,14,10,19,24
19252,845,845,865,35,38,48,54
19253,223,226,237,10,8,21,13
19254,193,226,231,4,5,15,24
19255,1778,1699,1736,74,66,209,163
19256,346,368,349,12,13,34,22
19257,272,276,284,8,16,24,18
19258,608,666,673,19,27,56,58
19259,234,231,224,10,9,17,19
19260,217,248,244,8,6,15,14
19261,746,848,810,18,30,124,111
19262,155,168,197,3,6,14,12
19263,294,311,288,18,18,16,15
19264,506,499,488,14,10,44,43
19265,344,312,322,13,16,43,26
19266,98,105,95,4,4,5,3
19268,38,34,31,0,1,1,5
19269,1297,1377,1390,43,24,265,223
19270,551,553,526,17,18,36,30
19271,241,250,249,7,10,19,15
19272,14812,14323,15681,692,666,1030,865
19273,811,807,794,43,40,42,35
19274,4215,4006,3610,222,185,142,110
19275,9358,9702,10362,548,515,642,571
19276,2794,2934,3187,128,105,318,230
19277,143,142,143,8,5,8,7
19278,2457,2316,2129,127,113,195,126
19279,387,358,304,28,23,13,9
19280,180,167,167,10,6,13,17
19281,72,68,71,3,0,8,6
19283,75,71,56,1,2,6,3
19284,87,111,116,3,3,5,10
19285,1255,1233,1154,66,55,161,134
19286,535,569,576,27,28,46,29
19287,270,255,252,14,8,14,11
19288,1242,1266,1219,56,49,78,64
19289,668,734,615,37,34,49,29
21001,462,437,392,25,11,20,10
21002,266,295,272,13,15,10,5
21003,1464,1238,1289,46,37,38,32
21004,269,302,350,13,12,24,28
21005,1470,1358,1347,85,75,61,39
21006,172,185,220,11,12,33,36
21007,226,238,215,10,10,12,7
21008,572,600,624,19,9,123,158
21009,175,169,170,14,10,18,13
21010,136,142,173,4,8,8,14
21011,82,80,71,9,8,3,4
21012,344,368,366,14,9,14,16
21013,450,416,377,35,36,10,11
21014,62,62,65,4,3,5,4
21015,92,117,114,3,11,9,6
21016,966,779,634,74,54,25,14
21017,507,514,481,36,33,17,13
21018,54,50,44,1,4,2,1
21020,224,217,201,9,15,9,13
21021,2629,2528,2464,170,127,70,59
21022,536,462,444,32,25,19,9
21023,1384,1509,1673,52,43,205,171
21024,111,109,117,7,5,9,9
21025,67,71,67,3,7,1,1
21026,189,190,184,7,4,5,6
21027,1312,1200,1240,72,65,28,16
21028,781,778,764,35,28,123,105
21029,76,83,90,8,5,3,5
21030,88,103,89,5,7,4,4
21031,529,454,344,39,26,15,11
21032,167,166,167,9,8,4,10
21033,151,152,124,13,12,8,3
21034,131,128,119,5,6,10,13
21035,331,328,292,28,25,12,9
21036,78,70,64,5,7,3,3
21037,297,320,338,10,7,13,16
21038,7614,7819,7752,515,501,549,374
21039,37,34,43,0,0,4,3
21040,95,81,72,6,5,5,9
21041,184,169,142,15,9,11,8
21042,161,160,127,13,16,6,4
21043,223,248,245,14,10,19,28
21044,99,74,90,2,3,5,7
21045,211,243,274,10,14,6,9
21046,70,73,67,3,2,6,7
21047,69,58,69,5,3,5,3
21048,651,514,454,44,29,12,8
21049,42,36,42,1,4,2,2
21050,207,211,252,6,6,11,8
21051,85,111,122,3,5,5,3
21052,25,32,29,0,4,4,1
21053,202,198,172,10,9,9,13
21054,20551,21838,22218,1299,1358,1489,1119
21055,15,21,21,1,0,3,2
21056,875,807,794,71,42,27,30
21057,352,326,289,35,16,15,5
21058,248,277,263,11,12,14,17
21059,885,791,800,49,25,25,11
21060,1618,1644,1419,83,104,101,94
21061,67,77,78,4,1,5,6
21062,220,246,212,8,13,11,8
21063,90,104,94,3,3,4,4
21064,112,84,72,10,5,4,4
21065,127,130,104,8,6,5,5
21066,53,67,74,2,4,7,1
21067,689,688,653,44,32,19,22
21068,104,140,136,8,14,7,4
21069,121,121,114,3,13,7,4
21070,139,119,96,9,10,3,3
21071,701,733,721,33,45,30,17
21072,193,209,199,7,6,6,7
21074,255,237,212,12,24,5,6
21075,68,65,79,2,1,2,7
21076,827,684,621,75,39,21,21
21077,127,116,94,6,4,3,7
21078,76,71,81,3,3,5,4
21079,130,153,126,5,11,6,1
21080,647,714,696,31,47,25,19
21081,128,125,119,13,6,5,4
21082,64,70,71,2,1,2,1
21083,124,127,130,3,2,11,4
21084,63,59,50,0,1,1,3
21085,140,162,166,10,7,9,7
21086,1239,1243,1186,84,52,50,38
21087,811,847,847,31,52,105,87
21088,281,291,270,13,12,10,8
21089,437,436,398,24,31,19,11
21090,61,71,62,3,4,8,4
21091,44,39,40,7,3,4,2
21092,222,193,192,19,15,11,7
21093,152,156,162,7,5,8,11
21094,411,366,316,35,15,8,12
21095,47,55,54,5,4,1,0
21096,107,117,112,5,4,5,4
21097,38,30,29,3,1,1,1
21098,125,133,146,2,6,10,15
21099,311,325,328,23,16,16,12
21100,34,32,28,2,1,1,4
21101,166,159,181,11,8,9,12
21102,142,139,169,5,7,9,13
21103,2357,2466,2563,123,143,133,118
21104,44,61,56,1,7,4,1
21105,1127,836,647,99,38,25,7
21106,929,804,737,59,33,23,13
21107,904,906,893,51,48,23,21
21108,114,105,114,3,7,6,5
21109,223,227,226,11,9,16,13
21110,652,678,644,25,21,64,42
21111,317,272,255,27,13,11,6
21112,415,440,416,25,33,11,6
21113,198,158,90,15,13,3,3
21114,159,166,171,9,7,11,8
21115,369,383,379,21,19,28,17
21116,134,142,130,7,6,7,9
21117,48,52,66,1,1,10,2
21118,21,34,32,1,2,1,3
21119,43,41,40,2,1,2,4
21120,160,137,155,14,4,10,9
21121,78,73,60,6,4,6,6
21122,315,320,297,20,20,16,10
21123,32,25,24,1,1,3,0
21124,175,176,178,7,4,13,10
21125,222,253,257,4,5,19,13
21126,617,623,549,46,37,28,21
21127,524,549,498,32,54,15,14
21128,242,266,282,13,6,11,11
21129,22,39,30,1,1,3,2
21130,392,377,283,25,31,11,5
21131,464,485,505,23,18,18,12
21132,392,349,331,23,19,6,4
21133,293,307,320,21,13,17,10
21134,242,290,288,12,11,13,10
21135,311,301,259,12,31,9,14
21136,26,28,39,1,1,3,2
21137,99,79,78,8,2,7,1
21138,597,583,549,54,44,30,14
21139,224,248,248,4,7,30,15
21140,75,72,75,3,7,4,3
21141,35,32,30,3,2,2,2
21142,213,231,188,10,11,8,8
21143,63,62,65,1,2,5,1
21144,37,28,29,6,1,5,3
21145,37,34,42,2,1,1,4
21146,127,133,123,5,9,7,6
21147,35,33,33,0,2,1,2
21148,346,359,317,28,25,10,11
21149,140,170,139,7,11,10,8
21150,300,321,391,12,8,20,25
21151,87,90,91,7,2,4,5
21152,79,85,86,4,2,7,2
21153,155,145,145,12,14,8,12
21154,5347,5478,5719,284,308,510,350
21155,41,43,37,1,1,0,1
21156,49,47,44,4,7,2,1
21157,16,24,20,1,2,0,4
21158,179,171,147,8,11,8,5
21159,99,111,123,4,3,5,11
21160,99,94,93,10,6,7,6
21161,79,84,87,3,4,8,1
21162,483,455,408,34,37,10,12
21163,192,208,220,6,11,14,10
21164,143,138,131,4,5,9,6
21165,74,73,55,4,4,4,6
21166,14025,13982,14481,1291,1144,724,545
21167,123,121,105,11,8,6,2
21168,40,50,50,0,2,8,0
21169,161,133,134,13,6,8,3
21170,378,321,271,23,20,20,11
21171,11123,10486,9788,769,627,383,274
21172,304,275,234,13,12,11,11
21173,639,644,480,39,43,21,18
21175,193,160,128,23,12,7,7
21176,123,115,97,10,8,2,5
21177,180,182,171,8,3,16,8
21178,306,319,322,22,20,11,7
21179,898,852,847,42,36,21,13
21180,153,129,126,23,13,7,6
21181,141,127,98,9,9,7,1
21182,95,95,90,8,10,3,0
21183,1055,955,878,91,63,24,15
21184,70,49,56,3,2,4,3
21185,529,559,475,22,24,10,8
21186,616,677,691,46,46,30,18
21187,123,113,129,9,6,5,3
21189,436,449,423,23,30,17,13
21190,442,469,470,19,25,14,8
21191,811,828,828,43,37,27,16
21192,625,655,673,29,20,35,19
21193,366,388,347,26,24,12,16
21194,936,896,946,51,48,46,31
21195,219,191,182,12,14,14,11
21196,977,979,1042,51,53,38,24
21197,32,18,22,2,1,0,3
21198,255,238,234,11,17,19,13
21199,160,152,125,9,8,6,7
21200,1110,1160,1208,54,39,64,43
21201,247,269,273,14,19,13,13
21202,148,172,165,7,6,15,11
21203,122,135,120,7,6,6,8
21204,86,80,90,5,8,3,0
21205,240,240,233,12,16,9,7
21207,79,79,69,0,1,2,4
21208,166,184,184,9,8,14,12
21209,1912,1839,1635,94,84,36,24
21210,526,540,512,34,31,27,16
21211,131,146,157,9,4,5,10
21212,322,342,350,16,11,11,17
21214,170,192,173,5,9,12,4
21215,185,163,150,5,15,4,1
21216,105,89,73,5,6,6,4
21217,133,133,144,11,9,1,1
21218,116,104,93,7,9,1,2
21219,141,133,111,14,13,7,3
21220,144,132,135,11,6,11,8
21221,40,65,54,3,4,4,2
21222,118,112,114,6,9,5,5
21223,1537,1427,1391,68,45,128,83
21224,65,82,76,1,3,5,1
21225,131,147,112,16,8,8,4
21226,343,339,336,21,20,22,16
21227,505,435,462,18,10,149,133
21228,143,147,128,8,14,7,0
21229,91,83,87,5,3,2,3
21230,377,335,269,21,25,11,9
21231,158002,153003,151576,10152,8907,7281,5759
21232,203,217,219,12,11,12,19
21233,200,164,165,18,12,4,8
21234,61,50,58,4,1,1,1
21235,53,46,64,1,3,4,3
21236,253,249,215,23,8,7,4
21237,95,103,108,4,8,7,4
21238,132,124,121,12,8,3,5
21239,781,761,680,49,58,42,24
21240,313,233,205,22,20,2,5
21241,292,284,275,21,19,12,6
21242,298,281,287,22,22,9,8
21243,73,99,108,4,3,3,0
21244,67,62,63,2,4,3,1
21245,318,322,281,23,22,9,2
21246,182,187,173,15,10,6,5
21247,798,771,802,47,32,71,37
21248,61,77,65,3,2,1,3
21249,677,729,763,27,52,40,38
21250,86,87,90,8,5,8,6
21251,280,263,186,31,18,7,5
21252,79,89,89,4,6,5,6
21253,138,130,130,13,8,11,12
21254,208,198,199,9,13,6,7
21255,325,266,244,21,17,7,8
21256,314,308,291,22,14,3,7
21257,68,80,66,3,5,1,2
21258,225,218,236,22,12,11,3
21259,287,307,283,18,14,18,13
21260,152,155,190,2,6,9,9
21261,619,677,695,39,57,30,20
21262,30,35,36,1,1,3,0
21263,1660,1547,1378,84,57,58,41
21264,43,50,48,1,1,4,1
21265,750,740,753,29,30,43,27
21266,192,152,170,13,10,6,7
21267,495,460,502,23,14,21,16
21268,190,204,184,16,17,8,6
21269,445,417,408,28,30,13,18
21270,206,158,171,8,6,8,6
21271,283,304,323,9,8,20,16
21272,267,254,245,18,11,12,11
21273,1402,1206,1178,86,48,86,70
21274,165,161,152,4,11,7,8
21275,133,141,154,7,5,5,10
21276,118,125,138,9,2,7,5
21277,886,909,944,50,60,62,46
21278,8800,9055,9009,394,392,602,427
21279,25,33,40,1,0,3,1
21280,133,159,152,5,4,14,10
21281,170,157,129,10,17,3,5
21282,101,113,83,8,8,8,0
21283,65,60,68,7,3,4,2
21284,292,246,247,23,20,8,3
21285,497,449,403,39,28,18,15
21286,88,90,78,5,3,1,1
21287,159,174,175,6,7,9,12
21288,162,171,176,10,13,9,12
21289,118,117,109,7,8,4,2
21290,901,883,855,70,69,25,24
21291,365,358,336,31,14,20,11
21292,5231,5480,5542,351,347,308,234
21293,118,128,144,7,9,7,8
21294,433,422,410,32,26,14,7
21295,3048,3121,3084,198,168,190,144
21296,177,179,161,8,7,24,7
21297,720,653,603,48,34,22,25
21298,108,104,105,10,6,2,6
21299,88,93,102,6,2,11,6
21300,354,353,364,24,28,11,6
21301,267,235,216,20,11,10,9
21302,124,144,148,8,3,6,8
21303,9,19,15,2,0,0,1
21304,255,263,265,14,13,12,13
21305,196,218,200,2,12,10,13
21306,210,209,194,15,18,7,1
